timestamp,machine_id,temperature,vibration,pressure,humidity,runtime_hours,failure
2025-04-14 19:27:31.304456,M_10,76.751,0.1855,43.188,43.139,0.0,0
2025-04-14 20:27:31.304456,M_10,75.514,0.2271,42.782,45.153,1.0,0
2025-04-14 21:27:31.304456,M_10,76.517,0.3117,42.356,44.132,2.001,0
2025-04-14 22:27:31.304456,M_10,76.986,0.2703,43.305,44.302,3.001,0
2025-04-14 23:27:31.304456,M_10,78.065,0.2782,42.518,44.985,4.001,0
2025-04-15 00:27:31.304456,M_10,77.339,0.1511,42.109,44.904,5.002,0
2025-04-15 01:27:31.304456,M_10,76.017,0.1617,41.897,44.7,6.002,0
2025-04-15 02:27:31.304456,M_10,78.34,0.3107,42.755,44.511,7.002,0
2025-04-15 03:27:31.304456,M_10,76.095,0.1959,42.415,43.761,8.003,0
2025-04-15 04:27:31.304456,M_10,78.374,0.3107,42.25,45.772,9.003,0
2025-04-15 05:27:31.304456,M_10,76.892,0.2408,42.686,47.555,10.003,0
2025-04-15 06:27:31.304456,M_10,77.258,0.2599,42.923,43.867,11.004,0
2025-04-15 07:27:31.304456,M_10,77.833,0.1341,42.988,43.282,12.004,0
2025-04-15 08:27:31.304456,M_10,76.254,0.2472,43.064,45.157,13.005,0
2025-04-15 09:27:31.304456,M_10,75.753,0.1688,42.801,43.766,14.005,0
2025-04-15 10:27:31.304456,M_10,76.437,0.234,42.301,46.174,15.005,0
2025-04-15 11:27:31.304456,M_10,75.716,0.3004,42.367,44.472,16.006,0
2025-04-15 12:27:31.304456,M_10,74.652,0.3107,42.05,45.483,17.006,0
2025-04-15 13:27:31.304456,M_10,77.737,0.306,42.729,45.098,18.006,0
2025-04-15 14:27:31.304456,M_10,78.272,0.3492,42.881,45.84,19.007,0
2025-04-15 15:27:31.304456,M_10,77.473,0.3305,42.211,43.379,20.007,0
2025-04-15 16:27:31.304456,M_10,76.166,0.2479,41.926,46.795,21.007,0
2025-04-15 17:27:31.304456,M_10,76.254,0.3361,41.935,44.286,22.008,0
2025-04-15 18:27:31.304456,M_10,78.435,0.2194,41.794,44.653,23.008,0
