timestamp,machine_id,temperature,vibration,pressure,humidity,runtime_hours,failure
2025-04-14 19:27:31.304456,M_02,78.192,0.2907,69.314,35.642,0.0,0
2025-04-14 20:27:31.304456,M_02,74.787,0.2675,69.228,33.912,1.0,0
2025-04-14 21:27:31.304456,M_02,74.968,0.2399,68.861,35.299,2.001,0
2025-04-14 22:27:31.304456,M_02,74.688,0.2821,68.937,34.286,3.001,0
2025-04-14 23:27:31.304456,M_02,78.993,0.2747,69.284,33.199,4.001,0
2025-04-15 00:27:31.304456,M_02,76.885,0.3071,69.411,34.364,5.002,0
2025-04-15 01:27:31.304456,M_02,76.733,0.2359,69.405,33.942,6.002,0
2025-04-15 02:27:31.304456,M_02,77.479,0.2712,69.352,34.539,7.002,0
2025-04-15 03:27:31.304456,M_02,75.673,0.3071,68.688,34.955,8.003,0
2025-04-15 04:27:31.304456,M_02,76.629,0.2407,69.69,35.17,9.003,0
2025-04-15 05:27:31.304456,M_02,75.442,0.3022,68.825,34.684,10.003,0
2025-04-15 06:27:31.304456,M_02,77.605,0.3215,68.989,34.92,11.004,0
2025-04-15 07:27:31.304456,M_02,75.753,0.3381,69.285,33.648,12.004,0
2025-04-15 08:27:31.304456,M_02,77.345,0.343,69.151,33.249,13.005,0
2025-04-15 09:27:31.304456,M_02,78.201,0.3721,69.932,34.118,14.005,0
2025-04-15 10:27:31.304456,M_02,76.804,0.3198,68.725,35.643,15.005,0
2025-04-15 11:27:31.304456,M_02,77.952,0.2554,68.969,34.575,16.006,0
2025-04-15 12:27:31.304456,M_02,75.526,0.2078,69.578,33.739,17.006,0
2025-04-15 13:27:31.304456,M_02,75.565,0.2859,68.811,35.896,18.006,0
2025-04-15 14:27:31.304456,M_02,77.274,0.3626,69.479,33.93,19.007,0
2025-04-15 15:27:31.304456,M_02,76.772,0.2955,70.132,34.781,20.007,0
2025-04-15 16:27:31.304456,M_02,75.35,0.2662,68.787,36.061,21.007,0
2025-04-15 17:27:31.304456,M_02,76.48,0.3159,69.102,34.301,22.008,0
2025-04-15 18:27:31.304456,M_02,78.519,0.3088,68.554,34.76,23.008,0
2025-04-15 19:27:31.304456,M_02,76.246,0.3989,69.037,36.307,24.008,0
2025-04-15 20:27:31.304456,M_02,77.14,0.331,68.842,37.036,25.009,0
2025-04-15 21:27:31.304456,M_02,76.657,0.4328,68.822,34.287,26.009,0
2025-04-15 22:27:31.304456,M_02,77.374,0.2969,68.273,35.751,27.009,0
2025-04-15 23:27:31.304456,M_02,77.578,0.3633,68.174,35.732,28.01,0
2025-04-16 00:27:31.304456,M_02,77.885,0.3477,69.348,36.201,29.01,0
2025-04-16 01:27:31.304456,M_02,77.816,0.3184,68.132,34.495,30.01,0
2025-04-16 02:27:31.304456,M_02,78.198,0.3661,69.178,33.606,31.011,0
2025-04-16 03:27:31.304456,M_02,77.736,0.3522,69.142,35.411,32.011,0
2025-04-16 04:27:31.304456,M_02,77.476,0.3415,69.116,32.911,33.011,0
2025-04-16 05:27:31.304456,M_02,76.64,0.3709,69.495,34.603,34.012,0
2025-04-16 06:27:31.304456,M_02,73.585,0.4232,69.586,34.045,35.012,0
2025-04-16 07:27:31.304456,M_02,76.816,0.4096,68.569,33.487,36.013,0
2025-04-16 08:27:31.304456,M_02,76.352,0.3827,69.536,35.128,37.013,0
2025-04-16 09:27:31.304456,M_02,76.479,0.358,69.543,34.413,38.013,0
2025-04-16 10:27:31.304456,M_02,75.255,0.4151,70.294,36.314,39.014,0
2025-04-16 11:27:31.304456,M_02,78.257,0.3717,69.14,35.919,40.014,0
