timestamp,machine_id,temperature,vibration,pressure,humidity,runtime_hours,failure
2025-04-14 19:27:31.304456,M_01,63.331,0.5768,38.356,27.697,0.0,0
2025-04-14 20:27:31.304456,M_01,61.823,0.5861,38.883,29.725,1.0,0
2025-04-14 21:27:31.304456,M_01,62.933,0.6934,38.334,27.652,2.001,0
2025-04-14 22:27:31.304456,M_01,64.765,0.5277,39.129,30.091,3.001,0
2025-04-14 23:27:31.304456,M_01,63.885,0.5213,39.063,29.343,4.001,0
2025-04-15 00:27:31.304456,M_01,61.86,0.5703,38.349,27.349,5.002,0
2025-04-15 01:27:31.304456,M_01,61.988,0.6391,38.923,29.717,6.002,0
2025-04-15 02:27:31.304456,M_01,62.967,0.4458,38.129,29.329,7.002,0
2025-04-15 03:27:31.304456,M_01,60.436,0.6377,38.906,30.917,8.003,0
2025-04-15 04:27:31.304456,M_01,61.421,0.6105,38.538,29.414,9.003,0
2025-04-15 05:27:31.304456,M_01,63.064,0.5865,39.009,29.247,10.003,0
2025-04-15 06:27:31.304456,M_01,62.34,0.5391,38.055,28.854,11.004,0
2025-04-15 07:27:31.304456,M_01,64.829,0.6221,38.844,28.857,12.004,0
2025-04-15 08:27:31.304456,M_01,61.781,0.6171,38.556,28.401,13.005,0
2025-04-15 09:27:31.304456,M_01,61.284,0.5857,38.203,29.976,14.005,0
2025-04-15 10:27:31.304456,M_01,61.49,0.6786,37.755,31.077,15.005,0
2025-04-15 11:27:31.304456,M_01,62.592,0.6399,38.749,28.92,16.006,0
2025-04-15 12:27:31.304456,M_01,62.399,0.5938,38.669,30.874,17.006,0
2025-04-15 13:27:31.304456,M_01,65.285,0.594,39.461,29.61,18.006,0
2025-04-15 14:27:31.304456,M_01,62.147,0.6409,38.983,30.194,19.007,0
2025-04-15 15:27:31.304456,M_01,62.709,0.6365,38.368,29.16,20.007,0
2025-04-15 16:27:31.304456,M_01,63.721,0.6062,39.075,29.979,21.007,0
2025-04-15 17:27:31.304456,M_01,62.548,0.5938,38.885,28.961,22.008,0
2025-04-15 18:27:31.304456,M_01,63.361,0.673,38.698,29.863,23.008,0
2025-04-15 19:27:31.304456,M_01,63.185,0.6427,38.999,27.56,24.008,0
2025-04-15 20:27:31.304456,M_01,63.733,0.5585,38.324,30.466,25.009,0
2025-04-15 21:27:31.304456,M_01,61.056,0.5982,38.157,30.553,26.009,0
2025-04-15 22:27:31.304456,M_01,63.732,0.6914,39.135,29.814,27.009,0
2025-04-15 23:27:31.304456,M_01,62.614,0.6896,39.33,31.416,28.01,0
2025-04-16 00:27:31.304456,M_01,63.021,0.6859,38.46,29.465,29.01,0
2025-04-16 01:27:31.304456,M_01,62.35,0.6749,38.823,28.71,30.01,0
2025-04-16 02:27:31.304456,M_01,64.822,0.7564,37.549,30.695,31.011,0
2025-04-16 03:27:31.304456,M_01,60.391,0.7187,39.088,30.494,32.011,0
2025-04-16 04:27:31.304456,M_01,64.544,0.6615,38.548,31.916,33.011,0
2025-04-16 05:27:31.304456,M_01,62.067,0.7472,39.26,30.456,34.012,0
2025-04-16 06:27:31.304456,M_01,64.734,0.6845,38.417,32.086,35.012,0
2025-04-16 07:27:31.304456,M_01,64.381,0.7859,38.267,30.437,36.013,0
2025-04-16 08:27:31.304456,M_01,64.151,0.6348,38.891,30.69,37.013,0
2025-04-16 09:27:31.304456,M_01,63.944,0.743,39.01,30.42,38.013,0
2025-04-16 10:27:31.304456,M_01,65.687,0.6723,38.21,30.129,39.014,0
2025-04-16 11:27:31.304456,M_01,62.27,0.6805,38.231,31.688,40.014,0
2025-04-16 12:27:31.304456,M_01,62.303,0.6789,38.702,30.054,41.014,0
