timestamp,machine_id,temperature,vibration,pressure,humidity,runtime_hours,failure
2025-04-14 19:27:31.304456,M_04,76.171,0.5103,45.186,50.024,0.0,0
2025-04-14 20:27:31.304456,M_04,75.482,0.5198,44.92,48.712,1.0,0
2025-04-14 21:27:31.304456,M_04,75.623,0.629,44.494,49.189,2.001,0
2025-04-14 22:27:31.304456,M_04,75.049,0.56,44.173,50.14,3.001,0
2025-04-14 23:27:31.304456,M_04,75.633,0.5605,44.082,49.917,4.001,0
2025-04-15 00:27:31.304456,M_04,76.791,0.4612,44.715,49.604,5.002,0
2025-04-15 01:27:31.304456,M_04,74.745,0.5803,44.618,49.918,6.002,0
2025-04-15 02:27:31.304456,M_04,75.817,0.6999,44.26,51.099,7.002,0
2025-04-15 03:27:31.304456,M_04,77.692,0.4757,44.314,50.73,8.003,0
2025-04-15 04:27:31.304456,M_04,75.269,0.6562,44.342,52.059,9.003,0
2025-04-15 05:27:31.304456,M_04,75.378,0.5121,44.845,51.657,10.003,0
2025-04-15 06:27:31.304456,M_04,76.846,0.5589,44.355,49.683,11.004,0
2025-04-15 07:27:31.304456,M_04,75.975,0.5322,43.693,50.566,12.004,0
2025-04-15 08:27:31.304456,M_04,75.78,0.6415,43.72,50.037,13.005,0
2025-04-15 09:27:31.304456,M_04,77.866,0.6012,43.634,50.26,14.005,0
2025-04-15 10:27:31.304456,M_04,74.331,0.6742,44.311,49.683,15.005,0
2025-04-15 11:27:31.304456,M_04,75.79,0.6977,44.853,49.86,16.006,0
2025-04-15 12:27:31.304456,M_04,75.395,0.5491,43.864,49.697,17.006,0
2025-04-15 13:27:31.304456,M_04,74.072,0.6873,46.052,50.618,18.006,0
2025-04-15 14:27:31.304456,M_04,74.961,0.6132,44.026,51.034,19.007,0
2025-04-15 15:27:31.304456,M_04,75.981,0.5503,44.547,51.407,20.007,0
2025-04-15 16:27:31.304456,M_04,74.205,0.647,44.562,50.1,21.007,0
2025-04-15 17:27:31.304456,M_04,75.906,0.6368,44.771,50.918,22.008,0
2025-04-15 18:27:31.304456,M_04,75.758,0.5906,44.161,49.4,23.008,0
2025-04-15 19:27:31.304456,M_04,77.284,0.5724,44.592,51.242,24.008,0
2025-04-15 20:27:31.304456,M_04,76.488,0.6339,43.995,51.305,25.009,0
2025-04-15 21:27:31.304456,M_04,76.078,0.6363,45.879,48.723,26.009,0
2025-04-15 22:27:31.304456,M_04,76.059,0.6735,44.1,49.454,27.009,0
2025-04-15 23:27:31.304456,M_04,75.627,0.6935,44.509,49.801,28.01,0
2025-04-16 00:27:31.304456,M_04,75.6,0.7732,45.051,51.206,29.01,0
2025-04-16 01:27:31.304456,M_04,76.254,0.6662,44.658,50.054,30.01,0
2025-04-16 02:27:31.304456,M_04,75.04,0.6784,43.708,51.509,31.011,0
2025-04-16 03:27:31.304456,M_04,74.507,0.7024,44.539,51.84,32.011,0
